1.474710903615856215e-16,6.250000000000002776e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000018041e-02,9.374999999999997780e-01
4.322807771629948160e-17,6.250000000000013878e-02,9.374999999999997780e-01
1.149911451169300533e-18,6.250000000000083267e-02,9.374999999999991118e-01
1.655266684601673344e-16,6.250000000000000000e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000016653e-02,9.374999999999997780e-01
1.072524067500374220e-16,6.250000000000006939e-02,9.374999999999997780e-01
1.066764340915280757e-16,6.250000000000005551e-02,9.374999999999997780e-01
8.378738178562242161e-17,6.250000000000008327e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000083267e-02,9.374999999999991118e-01
6.242130839286394277e-18,6.250000000000016653e-02,9.374999999999997780e-01
2.113940942116149473e-17,6.250000000000015266e-02,9.374999999999997780e-01
2.093609025222677060e-17,6.250000000000080491e-02,9.374999999999991118e-01
1.678893806758754549e-16,6.250000000000000000e-02,9.374999999999997780e-01
1.778108396833209312e-16,6.249999999999999306e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000016653e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000018041e-02,9.374999999999997780e-01
6.234351900863391574e-17,6.250000000000011102e-02,9.374999999999997780e-01
6.225966557425745759e-17,6.250000000000011102e-02,9.374999999999997780e-01
1.247578651190870040e-18,6.250000000000083267e-02,9.374999999999991118e-01
1.698518103279897605e-16,6.250000000000000000e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000018041e-02,9.374999999999997780e-01
1.327126723698599430e-16,6.250000000000002776e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000016653e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000005551e-02,9.374999999999998890e-01
0.000000000000000000e+00,6.250000000000005551e-02,9.374999999999998890e-01
2.023608761289488885e-16,6.249999999999995837e-02,9.374999999999997780e-01
7.670583670517686246e-17,6.250000000000009714e-02,9.374999999999997780e-01
1.610222359943901766e-17,6.250000000000015266e-02,9.374999999999997780e-01
1.702922461460792159e-17,6.250000000000016653e-02,9.374999999999997780e-01
7.892974331132503067e-17,6.250000000000008327e-02,9.374999999999997780e-01
9.459416648970734374e-17,6.250000000000008327e-02,9.374999999999997780e-01
2.249600577754429637e-16,6.249999999999994449e-02,9.374999999999997780e-01
1.312234944106361034e-16,6.250000000000004163e-02,9.374999999999997780e-01
2.859966441245577899e-17,6.250000000000013878e-02,9.374999999999997780e-01
5.709713489801409401e-17,6.250000000000011102e-02,9.374999999999997780e-01
5.721312356457781421e-17,6.250000000000011102e-02,9.374999999999997780e-01
9.196387549936826716e-17,6.250000000000006939e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000083267e-02,9.374999999999991118e-01
